index,pos_x,pos_y,pos_z,quat_w,quat_x,quat_y,quat_z,arm_sh0,arm_sh1,arm_el0,arm_el1,arm_wr0,arm_wr1,arm_f1x
285,0.2944444417953491,0.2222222238779068,0.0,6.123234262925839e-17,-1.0,-6.123234262925839e-17,-6.123234262925839e-17,1.5597953796386719,-0.7104954719543457,2.5490198135375977,-1.581406831741333,1.5737041234970093,0.2677135467529297,0.0
286,0.2944444417953491,0.2222222238779068,0.10000000149011612,6.123234262925839e-17,-1.0,-6.123234262925839e-17,-6.123234262925839e-17,1.5597981214523315,-1.1725082397460938,2.7035953998565674,-1.581785798072815,1.570359706878662,-0.03970720246434212,0.0
287,0.2944444417953491,0.2222222238779068,0.20000000298023224,6.123234262925839e-17,-1.0,-6.123234262925839e-17,-6.123234262925839e-17,1.5597949028015137,-1.6523561477661133,2.752239942550659,-1.5806013345718384,1.5658023357391357,-0.47089245915412903,0.0
288,0.2944444417953491,0.2222222238779068,0.30000001192092896,6.123234262925839e-17,-1.0,-6.123234262925839e-17,-6.123234262925839e-17,1.5598018169403076,-1.9886868000030518,2.6745107173919678,1.5638258457183838,-1.5622837543487549,2.256641149520874,0.0
289,0.2944444417953491,0.2222222238779068,0.4000000059604645,6.123234262925839e-17,-1.0,-6.123234262925839e-17,-6.123234262925839e-17,1.5597995519638062,-2.135915517807007,2.500850200653076,1.5668751001358032,-1.5605225563049316,1.9357506036758423,0.0
290,0.2944444417953491,0.31111112236976624,0.0,6.123234262925839e-17,-1.0,-6.123234262925839e-17,-6.123234262925839e-17,1.5629384517669678,-0.7028239369392395,2.3283190727233887,-1.578642725944519,1.571227788925171,0.05469083786010742,0.0
291,0.2944444417953491,0.31111112236976624,0.10000000149011612,6.123234262925839e-17,-1.0,-6.123234262925839e-17,-6.123234262925839e-17,1.5629327297210693,-1.0607037544250488,2.4518775939941406,-1.5785257816314697,1.569395899772644,-0.17962400615215302,0.0
292,0.2944444417953491,0.31111112236976624,0.20000000298023224,6.123234262925839e-17,-1.0,-6.123234262925839e-17,-6.123234262925839e-17,1.5629407167434692,-1.4027127027511597,2.4881386756896973,-1.577744960784912,1.5671310424804688,-0.48535865545272827,0.0
293,0.2944444417953491,0.31111112236976624,0.30000001192092896,6.123234262925839e-17,-1.0,-6.123234262925839e-17,-6.123234262925839e-17,1.5629386901855469,-1.66513192653656,2.42954421043396,1.565369963645935,-1.5651196241378784,2.3352251052856445,0.0
294,0.2944444417953491,0.31111112236976624,0.4000000059604645,6.123234262925839e-17,-1.0,-6.123234262925839e-17,-6.123234262925839e-17,1.5629361867904663,-1.816217303276062,2.2876813411712646,1.567227840423584,-1.5637931823730469,2.04227352142334,0.0
295,0.2944444417953491,0.4000000059604645,0.0,6.123234262925839e-17,-1.0,-6.123234262925839e-17,-6.123234262925839e-17,1.5646873712539673,-0.6382772922515869,2.075218915939331,-1.5768530368804932,1.5699825286865234,-0.1338512897491455,0.0
296,0.2944444417953491,0.4000000059604645,0.10000000149011612,6.123234262925839e-17,-1.0,-6.123234262925839e-17,-6.123234262925839e-17,1.5646870136260986,-0.9303318858146667,2.182039737701416,-1.5765964984893799,1.5688786506652832,-0.31908440589904785,0.0
297,0.2944444417953491,0.4000000059604645,0.20000000298023224,6.123234262925839e-17,-1.0,-6.123234262925839e-17,-6.123234262925839e-17,1.5646827220916748,-1.1969664096832275,2.2123162746429443,-1.5759857892990112,1.5675723552703857,-0.5554313063621521,0.0
298,0.2944444417953491,0.4000000059604645,0.30000001192092896,6.123234262925839e-17,-1.0,-6.123234262925839e-17,-6.123234262925839e-17,1.564686894416809,-1.4074355363845825,2.163121223449707,1.5666054487228394,-1.5663496255874634,2.3264923095703125,0.0
299,0.2944444417953491,0.4000000059604645,0.4000000059604645,6.123234262925839e-17,-1.0,-6.123234262925839e-17,-6.123234262925839e-17,1.5646847486495972,-1.5420215129852295,2.039022445678711,1.5678846836090088,-1.5654165744781494,2.0678038597106934,0.0
300,0.38333332538604736,-0.4000000059604645,0.0,6.123234262925839e-17,-1.0,-6.123234262925839e-17,-6.123234262925839e-17,-1.346311092376709,-0.6280083656311035,2.0437562465667725,1.7926751375198364,1.5364103317260742,0.1512172520160675,0.0
301,0.38333332538604736,-0.4000000059604645,0.10000000149011612,6.123234262925839e-17,-1.0,-6.123234262925839e-17,-6.123234262925839e-17,-1.3463108539581299,-0.9141072034835815,2.149292230606079,1.7831389904022217,1.4974114894866943,0.3277859091758728,0.0
302,0.38333332538604736,-0.4000000059604645,0.20000000298023224,6.123234262925839e-17,-1.0,-6.123234262925839e-17,-6.123234262925839e-17,-1.3463102579116821,-1.174192190170288,2.179126024246216,1.7612024545669556,1.4511630535125732,0.554426372051239,0.0
303,0.38333332538604736,-0.4000000059604645,0.30000001192092896,6.123234262925839e-17,-1.0,-6.123234262925839e-17,-6.123234262925839e-17,-1.3463091850280762,-1.3797392845153809,2.1306395530700684,-1.4162483215332031,-1.4073278903961182,-2.3343822956085205,0.0
304,0.38333332538604736,-0.4000000059604645,0.4000000059604645,6.123234262925839e-17,-1.0,-6.123234262925839e-17,-6.123234262925839e-17,-1.3463062047958374,-1.5120177268981934,2.0078699588775635,-1.4625790119171143,-1.3737208843231201,-2.0773544311523438,0.0
305,0.38333332538604736,-0.31111112236976624,0.0,6.123234262925839e-17,-1.0,-6.123234262925839e-17,-6.123234262925839e-17,-1.2852470874786377,-0.6962922811508179,2.2929773330688477,1.8562545776367188,1.5780874490737915,-0.02484280802309513,0.0
306,0.38333332538604736,-0.31111112236976624,0.10000000149011612,6.123234262925839e-17,-1.0,-6.123234262925839e-17,-6.123234262925839e-17,-1.2852455377578735,-1.0425437688827515,2.4133424758911133,1.8509447574615479,1.514801025390625,0.19209639728069305,0.0
307,0.38333332538604736,-0.31111112236976624,0.20000000298023224,6.123234262925839e-17,-1.0,-6.123234262925839e-17,-6.123234262925839e-17,-1.2852437496185303,-1.370749831199646,2.448432683944702,1.8238519430160522,1.4370570182800293,0.47607436776161194,0.0
308,0.38333332538604736,-0.31111112236976624,0.30000001192092896,6.123234262925839e-17,-1.0,-6.123234262925839e-17,-6.123234262925839e-17,-1.2852483987808228,-1.6242773532867432,2.3916709423065186,-1.3697370290756226,-1.3666505813598633,-2.3588554859161377,0.0
309,0.38333332538604736,-0.31111112236976624,0.4000000059604645,6.123234262925839e-17,-1.0,-6.123234262925839e-17,-6.123234262925839e-17,-1.2852507829666138,-1.7735466957092285,2.2531790733337402,-1.436146855354309,-1.3182276487350464,-2.067548990249634,0.0
310,0.38333332538604736,-0.2222222238779068,0.0,6.123234262925839e-17,-1.0,-6.123234262925839e-17,-6.123234262925839e-17,-1.180844783782959,-0.7150102853775024,2.507068395614624,1.9521458148956299,1.6543151140213013,-0.20514152944087982,0.0
311,0.38333332538604736,-0.2222222238779068,0.10000000149011612,6.123234262925839e-17,-1.0,-6.123234262925839e-17,-6.123234262925839e-17,-1.180841088294983,-1.1516717672348022,2.6537797451019287,1.9599244594573975,1.5447062253952026,0.06354884803295135,0.0
312,0.38333332538604736,-0.2222222238779068,0.20000000298023224,6.123234262925839e-17,-1.0,-6.123234262925839e-17,-6.123234262925839e-17,-1.1808422803878784,-1.595058560371399,2.699059009552002,-1.2190274000167847,-1.3988776206970215,-2.705418109893799,0.0
313,0.38333332538604736,-0.2222222238779068,0.30000001192092896,6.123234262925839e-17,-1.0,-6.123234262925839e-17,-6.123234262925839e-17,-1.180840015411377,-1.9145234823226929,2.626476526260376,-1.3084689378738403,-1.2788655757904053,-2.3215372562408447,0.0
314,0.38333332538604736,-0.2222222238779068,0.4000000059604645,6.123234262925839e-17,-1.0,-6.123234262925839e-17,-6.123234262925839e-17,-1.1808382272720337,-2.066060781478882,2.4607090950012207,-1.4140751361846924,-1.2122313976287842,-1.9939062595367432,0.0
316,0.38333332538604736,-0.13333334028720856,0.10000000149011612,6.123234262925839e-17,-1.0,-6.123234262925839e-17,-6.123234262925839e-17,-0.9702078104019165,-1.232032060623169,2.866649627685547,2.1704282760620117,1.606846570968628,-0.05267598479986191,0.0
317,0.38333332538604736,-0.13333334028720856,0.20000000298023224,6.123234262925839e-17,-1.0,-6.123234262925839e-17,-6.123234262925839e-17,-0.9702169299125671,-1.8976033926010132,2.932939291000366,-1.0384178161621094,-1.2782970666885376,-2.6864142417907715,0.0
318,0.38333332538604736,-0.13333334028720856,0.30000001192092896,6.123234262925839e-17,-1.0,-6.123234262925839e-17,-6.123234262925839e-17,-0.970208466053009,-2.289952516555786,2.829049825668335,-1.2326464653015137,-1.0644584894180298,-2.1981608867645264,0.0
319,0.38333332538604736,-0.13333334028720856,0.4000000059604645,6.123234262925839e-17,-1.0,-6.123234262925839e-17,-6.123234262925839e-17,-0.9702117443084717,-2.3938424587249756,2.6220314502716064,-1.4170585870742798,-0.9878591299057007,-1.8451906442642212,0.0
322,0.38333332538604736,-0.04444444552063942,0.20000000298023224,6.123234262925839e-17,-1.0,-6.123234262925839e-17,-6.123234262925839e-17,-0.45286810398101807,-2.3626441955566406,3.129424571990967,-0.6116186380386353,-0.8664236664772034,-2.7152907848358154,0.0
323,0.38333332538604736,-0.04444444552063942,0.30000001192092896,6.123234262925839e-17,-1.0,-6.123234262925839e-17,-6.123234262925839e-17,-0.4528908133506775,-2.710947275161743,2.966323137283325,-1.0919815301895142,-0.5155447721481323,-2.1087543964385986,0.0
324,0.38333332538604736,-0.04444444552063942,0.4000000059604645,6.123234262925839e-17,-1.0,-6.123234262925839e-17,-6.123234262925839e-17,-0.4528845250606537,-2.6849381923675537,2.7152602672576904,-1.508575677871704,-0.45382794737815857,-1.6400017738342285,0.0
327,0.38333332538604736,0.04444444552063942,0.20000000298023224,6.123234262925839e-17,-1.0,-6.123234262925839e-17,-6.123234262925839e-17,0.4528919756412506,-2.3627443313598633,3.1294491291046143,0.6116939187049866,-0.8663777709007263,2.7152140140533447,0.0
328,0.38333332538604736,0.04444444552063942,0.30000001192092896,6.123234262925839e-17,-1.0,-6.123234262925839e-17,-6.123234262925839e-17,0.45289164781570435,-2.7109434604644775,2.9663238525390625,1.0919662714004517,-0.5155507326126099,2.1087701320648193,0.0
329,0.38333332538604736,0.04444444552063942,0.4000000059604645,6.123234262925839e-17,-1.0,-6.123234262925839e-17,-6.123234262925839e-17,0.4528917968273163,-2.684943675994873,2.715264320373535,1.5085524320602417,-0.4538373053073883,1.6400232315063477,0.0
331,0.38333332538604736,0.13333334028720856,0.10000000149011612,6.123234262925839e-17,-1.0,-6.123234262925839e-17,-6.123234262925839e-17,0.9702113270759583,-1.232032060623169,2.866652250289917,-2.1704323291778564,1.6068462133407593,0.052670180797576904,0.0
332,0.38333332538604736,0.13333334028720856,0.20000000298023224,6.123234262925839e-17,-1.0,-6.123234262925839e-17,-6.123234262925839e-17,0.9702052474021912,-1.8976049423217773,2.9329395294189453,1.0384118556976318,-1.2782906293869019,2.686414957046509,0.0
333,0.38333332538604736,0.13333334028720856,0.30000001192092896,6.123234262925839e-17,-1.0,-6.123234262925839e-17,-6.123234262925839e-17,0.9702067971229553,-2.2899608612060547,2.8290493488311768,1.232653021812439,-1.0644545555114746,2.198155164718628,0.0
334,0.38333332538604736,0.13333334028720856,0.4000000059604645,6.123234262925839e-17,-1.0,-6.123234262925839e-17,-6.123234262925839e-17,0.9702146649360657,-2.393852949142456,2.6220357418060303,1.4170619249343872,-0.9878725409507751,1.845183253288269,0.0
335,0.38333332538604736,0.2222222238779068,0.0,6.123234262925839e-17,-1.0,-6.123234262925839e-17,-6.123234262925839e-17,1.1808419227600098,-0.7150043845176697,2.507066249847412,-1.9521483182907104,1.6543207168579102,0.20513467490673065,0.0
336,0.38333332538604736,0.2222222238779068,0.10000000149011612,6.123234262925839e-17,-1.0,-6.123234262925839e-17,-6.123234262925839e-17,1.1808441877365112,-1.1516749858856201,2.6537835597991943,-1.9599182605743408,1.5447072982788086,-0.06354818493127823,0.0
337,0.38333332538604736,0.2222222238779068,0.20000000298023224,6.123234262925839e-17,-1.0,-6.123234262925839e-17,-6.123234262925839e-17,1.1808445453643799,-1.5950597524642944,2.699061632156372,1.2190325260162354,-1.398876667022705,2.7054226398468018,0.0
338,0.38333332538604736,0.2222222238779068,0.30000001192092896,6.123234262925839e-17,-1.0,-6.123234262925839e-17,-6.123234262925839e-17,1.1808452606201172,-1.9145163297653198,2.626467704772949,1.3084763288497925,-1.2788686752319336,2.3215301036834717,0.0
339,0.38333332538604736,0.2222222238779068,0.4000000059604645,6.123234262925839e-17,-1.0,-6.123234262925839e-17,-6.123234262925839e-17,1.1808443069458008,-2.0660533905029297,2.4607033729553223,1.4140655994415283,-1.212245225906372,1.9939069747924805,0.0
340,0.38333332538604736,0.31111112236976624,0.0,6.123234262925839e-17,-1.0,-6.123234262925839e-17,-6.123234262925839e-17,1.2852473258972168,-0.6962927579879761,2.292977809906006,-1.8562602996826172,1.5780870914459229,0.02484467439353466,0.0
341,0.38333332538604736,0.31111112236976624,0.10000000149011612,6.123234262925839e-17,-1.0,-6.123234262925839e-17,-6.123234262925839e-17,1.2852486371994019,-1.0425516366958618,2.413344144821167,-1.8509480953216553,1.5148066282272339,-0.1921079456806183,0.0
342,0.38333332538604736,0.31111112236976624,0.20000000298023224,6.123234262925839e-17,-1.0,-6.123234262925839e-17,-6.123234262925839e-17,1.2852485179901123,-1.3707542419433594,2.448432683944702,-1.8238391876220703,1.437055230140686,-0.4760851263999939,0.0
343,0.38333332538604736,0.31111112236976624,0.30000001192092896,6.123234262925839e-17,-1.0,-6.123234262925839e-17,-6.123234262925839e-17,1.285247564315796,-1.624271273612976,2.3916656970977783,1.3697338104248047,-1.3666514158248901,2.358859062194824,0.0
344,0.38333332538604736,0.31111112236976624,0.4000000059604645,6.123234262925839e-17,-1.0,-6.123234262925839e-17,-6.123234262925839e-17,1.2852483987808228,-1.773547887802124,2.253178358078003,1.4361480474472046,-1.3182204961776733,2.0675482749938965,0.0
345,0.38333332538604736,0.4000000059604645,0.0,6.123234262925839e-17,-1.0,-6.123234262925839e-17,-6.123234262925839e-17,1.3463127613067627,-0.6280106902122498,2.0437612533569336,-1.792672872543335,1.5364160537719727,-0.15121446549892426,0.0
346,0.38333332538604736,0.4000000059604645,0.10000000149011612,6.123234262925839e-17,-1.0,-6.123234262925839e-17,-6.123234262925839e-17,1.346311330795288,-0.9141082763671875,2.149291753768921,-1.7831385135650635,1.4974193572998047,-0.32778963446617126,0.0
347,0.38333332538604736,0.4000000059604645,0.20000000298023224,6.123234262925839e-17,-1.0,-6.123234262925839e-17,-6.123234262925839e-17,1.3463135957717896,-1.174189805984497,2.179123878479004,-1.7612015008926392,1.4511659145355225,-0.5544309020042419,0.0
348,0.38333332538604736,0.4000000059604645,0.30000001192092896,6.123234262925839e-17,-1.0,-6.123234262925839e-17,-6.123234262925839e-17,1.3463134765625,-1.3797379732131958,2.1306395530700684,1.4162496328353882,-1.4073275327682495,2.334378957748413,0.0
349,0.38333332538604736,0.4000000059604645,0.4000000059604645,6.123234262925839e-17,-1.0,-6.123234262925839e-17,-6.123234262925839e-17,1.346306562423706,-1.5120230913162231,2.0078699588775635,1.4625805616378784,-1.3737187385559082,2.0773584842681885,0.0
350,0.4722222089767456,-0.4000000059604645,0.0,6.123234262925839e-17,-1.0,-6.123234262925839e-17,-6.123234262925839e-17,-1.1474801301956177,-0.5968509316444397,1.9541466236114502,1.9855772256851196,1.4836475849151611,0.1951517015695572,0.0
351,0.4722222089767456,-0.4000000059604645,0.10000000149011612,6.123234262925839e-17,-1.0,-6.123234262925839e-17,-6.123234262925839e-17,-1.1474798917770386,-0.8679599165916443,2.0567874908447266,1.9667954444885254,1.4170665740966797,0.3510681092739105,0.0
352,0.4722222089767456,-0.4000000059604645,0.20000000298023224,6.123234262925839e-17,-1.0,-6.123234262925839e-17,-6.123234262925839e-17,-1.1474802494049072,-1.1115952730178833,2.0855820178985596,-1.2140650749206543,-1.337830662727356,-2.5869648456573486,0.0
353,0.4722222089767456,-0.4000000059604645,0.30000001192092896,6.123234262925839e-17,-1.0,-6.123234262925839e-17,-6.123234262925839e-17,-1.1474758386611938,-1.3044371604919434,2.038729190826416,-1.2776023149490356,-1.260926604270935,-2.3512074947357178,0.0
354,0.4722222089767456,-0.4000000059604645,0.4000000059604645,6.123234262925839e-17,-1.0,-6.123234262925839e-17,-6.123234262925839e-17,-1.1474815607070923,-1.4301937818527222,1.9189947843551636,-1.3623073101043701,-1.1996554136276245,-2.098864793777466,0.0
355,0.4722222089767456,-0.31111112236976624,0.0,6.123234262925839e-17,-1.0,-6.123234262925839e-17,-6.123234262925839e-17,-1.0457476377487183,-0.6733161807060242,2.1944801807403564,2.095308780670166,1.5459238290786743,0.042955633252859116,0.0
356,0.4722222089767456,-0.31111112236976624,0.10000000149011612,6.123234262925839e-17,-1.0,-6.123234262925839e-17,-6.123234262925839e-17,-1.045748233795166,-0.9918161034584045,2.3075649738311768,2.0817019939422607,1.4439935684204102,0.22189301252365112,0.0
357,0.4722222089767456,-0.31111112236976624,0.20000000298023224,6.123234262925839e-17,-1.0,-6.123234262925839e-17,-6.123234262925839e-17,-1.0457483530044556,-1.2880127429962158,2.340050220489502,-1.104697585105896,-1.3196431398391724,-2.682743549346924,0.0
358,0.4722222089767456,-0.31111112236976624,0.30000001192092896,6.123234262925839e-17,-1.0,-6.123234262925839e-17,-6.123234262925839e-17,-1.0457490682601929,-1.519846796989441,2.2873692512512207,-1.18837308883667,-1.2017598152160645,-2.410548448562622,0.0
359,0.4722222089767456,-0.31111112236976624,0.4000000059604645,6.123234262925839e-17,-1.0,-6.123234262925839e-17,-6.123234262925839e-17,-1.0457499027252197,-1.6629302501678467,2.156602382659912,-1.302891492843628,-1.1136341094970703,-2.127150297164917,0.0
360,0.4722222089767456,-0.2222222238779068,0.0,6.123234262925839e-17,-1.0,-6.123234262925839e-17,-6.123234262925839e-17,-0.8893849849700928,-0.7118814587593079,2.3937690258026123,2.2491836547851562,1.6406900882720947,-0.08642470091581345,0.0
361,0.4722222089767456,-0.2222222238779068,0.10000000149011612,6.123234262925839e-17,-1.0,-6.123234262925839e-17,-6.123234262925839e-17,-0.8893852233886719,-1.094258427619934,2.524277925491333,2.2473480701446533,1.4822989702224731,0.10962585359811783,0.0
362,0.4722222089767456,-0.2222222238779068,0.20000000298023224,6.123234262925839e-17,-1.0,-6.123234262925839e-17,-6.123234262925839e-17,-0.8893796801567078,-1.4661495685577393,2.563124418258667,-0.9456910490989685,-1.2792686223983765,-2.7625837326049805,0.0
363,0.4722222089767456,-0.2222222238779068,0.30000001192092896,6.123234262925839e-17,-1.0,-6.123234262925839e-17,-6.123234262925839e-17,-0.8893822431564331,-1.7469124794006348,2.5004849433898926,-1.0641800165176392,-1.0935349464416504,-2.4501500129699707,0.0
364,0.4722222089767456,-0.2222222238779068,0.4000000059604645,6.123234262925839e-17,-1.0,-6.123234262925839e-17,-6.123234262925839e-17,-0.8893863558769226,-1.9003570079803467,2.3513593673706055,-1.2310153245925903,-0.9680502414703369,-2.128343343734741,0.0
365,0.4722222089767456,-0.13333334028720856,0.0,6.123234262925839e-17,-1.0,-6.123234262925839e-17,-6.123234262925839e-17,-0.6369560360908508,-0.7111568450927734,2.544560194015503,2.4878716468811035,1.781032919883728,-0.1585361659526825,0.0
366,0.4722222089767456,-0.13333334028720856,0.10000000149011612,6.123234262925839e-17,-1.0,-6.123234262925839e-17,-6.123234262925839e-17,-0.6369600296020508,-1.1703113317489624,2.6982412338256836,2.504195213317871,1.5363377332687378,0.025505952537059784,0.0
367,0.4722222089767456,-0.13333334028720856,0.20000000298023224,6.123234262925839e-17,-1.0,-6.123234262925839e-17,-6.123234262925839e-17,-0.6369574666023254,-1.6459344625473022,2.7464964389801025,-0.692711353302002,-1.1979725360870361,-2.848036766052246,0.0
368,0.4722222089767456,-0.13333334028720856,0.30000001192092896,6.123234262925839e-17,-1.0,-6.123234262925839e-17,-6.123234262925839e-17,-0.6369531154632568,-1.980405569076538,2.6693637371063232,-0.8609156012535095,-0.9013580679893494,-2.5161707401275635,0.0
369,0.4722222089767456,-0.13333334028720856,0.4000000059604645,6.123234262925839e-17,-1.0,-6.123234262925839e-17,-6.123234262925839e-17,-0.6369547247886658,-2.128227710723877,2.4965932369232178,-1.117824673652649,-0.722758412361145,-2.1464531421661377,0.0
373,0.4722222089767456,-0.04444444552063942,0.30000001192092896,6.123234262925839e-17,-1.0,-6.123234262925839e-17,-6.123234262925839e-17,-0.24178898334503174,-2.1593241691589355,2.7692902088165283,-0.40652453899383545,-0.6504305005073547,-2.8115193843841553,0.0
374,0.4722222089767456,-0.04444444552063942,0.4000000059604645,6.123234262925839e-17,-1.0,-6.123234262925839e-17,-6.123234262925839e-17,-0.24179629981517792,-2.2872684001922607,2.5768117904663086,-0.7124478816986084,-0.3750334680080414,-2.4645612239837646,0.0
378,0.4722222089767456,0.04444444552063942,0.30000001192092896,6.123234262925839e-17,-1.0,-6.123234262925839e-17,-6.123234262925839e-17,0.24178433418273926,-2.1593196392059326,2.769284963607788,0.4065193235874176,-0.6504261493682861,2.8115243911743164,0.0
379,0.4722222089767456,0.04444444552063942,0.4000000059604645,6.123234262925839e-17,-1.0,-6.123234262925839e-17,-6.123234262925839e-17,0.24178792536258698,-2.287280797958374,2.5768210887908936,0.7124224901199341,-0.3750268518924713,2.4645895957946777,0.0
380,0.4722222089767456,0.13333334028720856,0.0,6.123234262925839e-17,-1.0,-6.123234262925839e-17,-6.123234262925839e-17,0.636959433555603,-0.7111610770225525,2.5445632934570312,-2.4878718852996826,1.7810368537902832,0.1585364043712616,0.0
381,0.4722222089767456,0.13333334028720856,0.10000000149011612,6.123234262925839e-17,-1.0,-6.123234262925839e-17,-6.123234262925839e-17,0.6369616985321045,-1.1703143119812012,2.6982409954071045,-2.5041933059692383,1.5363306999206543,-0.02550806850194931,0.0
382,0.4722222089767456,0.13333334028720856,0.20000000298023224,6.123234262925839e-17,-1.0,-6.123234262925839e-17,-6.123234262925839e-17,0.6369601488113403,-1.6459357738494873,2.746499538421631,0.6927115321159363,-1.19796884059906,2.8480379581451416,0.0
383,0.4722222089767456,0.13333334028720856,0.30000001192092896,6.123234262925839e-17,-1.0,-6.123234262925839e-17,-6.123234262925839e-17,0.6369666457176208,-1.9804058074951172,2.669365882873535,0.8609264492988586,-0.9013732671737671,2.516155242919922,0.0
384,0.4722222089767456,0.13333334028720856,0.4000000059604645,6.123234262925839e-17,-1.0,-6.123234262925839e-17,-6.123234262925839e-17,0.6369618773460388,-2.1282262802124023,2.496595621109009,1.117835283279419,-0.7227757573127747,2.1464574337005615,0.0
385,0.4722222089767456,0.2222222238779068,0.0,6.123234262925839e-17,-1.0,-6.123234262925839e-17,-6.123234262925839e-17,0.8893885612487793,-0.7118845582008362,2.393770217895508,-2.249180793762207,1.640682339668274,0.08641863614320755,0.0
386,0.4722222089767456,0.2222222238779068,0.10000000149011612,6.123234262925839e-17,-1.0,-6.123234262925839e-17,-6.123234262925839e-17,0.8893868923187256,-1.0942577123641968,2.524280309677124,-2.247342586517334,1.4822978973388672,-0.10962247103452682,0.0
387,0.4722222089767456,0.2222222238779068,0.20000000298023224,6.123234262925839e-17,-1.0,-6.123234262925839e-17,-6.123234262925839e-17,0.8893836736679077,-1.4661496877670288,2.5631263256073,0.9456868767738342,-1.2792680263519287,2.7625792026519775,0.0
388,0.4722222089767456,0.2222222238779068,0.30000001192092896,6.123234262925839e-17,-1.0,-6.123234262925839e-17,-6.123234262925839e-17,0.8893911242485046,-1.746909499168396,2.500483989715576,1.0641812086105347,-1.0935401916503906,2.4501564502716064,0.0
389,0.4722222089767456,0.2222222238779068,0.4000000059604645,6.123234262925839e-17,-1.0,-6.123234262925839e-17,-6.123234262925839e-17,0.8893870115280151,-1.9003593921661377,2.3513588905334473,1.2310200929641724,-0.9680491089820862,2.1283390522003174,0.0
390,0.4722222089767456,0.31111112236976624,0.0,6.123234262925839e-17,-1.0,-6.123234262925839e-17,-6.123234262925839e-17,1.0457450151443481,-0.6733164191246033,2.194477081298828,-2.0953242778778076,1.5459222793579102,-0.042962949723005295,0.0
391,0.4722222089767456,0.31111112236976624,0.10000000149011612,6.123234262925839e-17,-1.0,-6.123234262925839e-17,-6.123234262925839e-17,1.045747995376587,-0.9918129444122314,2.307560682296753,-2.081698179244995,1.4439924955368042,-0.22189347445964813,0.0
392,0.4722222089767456,0.31111112236976624,0.20000000298023224,6.123234262925839e-17,-1.0,-6.123234262925839e-17,-6.123234262925839e-17,1.0457466840744019,-1.288011908531189,2.3400514125823975,1.1046855449676514,-1.3196330070495605,2.68274188041687,0.0
393,0.4722222089767456,0.31111112236976624,0.30000001192092896,6.123234262925839e-17,-1.0,-6.123234262925839e-17,-6.123234262925839e-17,1.0457452535629272,-1.5198513269424438,2.287376642227173,1.1883635520935059,-1.2017500400543213,2.4105513095855713,0.0
394,0.4722222089767456,0.31111112236976624,0.4000000059604645,6.123234262925839e-17,-1.0,-6.123234262925839e-17,-6.123234262925839e-17,1.045750379562378,-1.6629289388656616,2.156611919403076,1.302886962890625,-1.113643765449524,2.127171516418457,0.0
395,0.4722222089767456,0.4000000059604645,0.0,6.123234262925839e-17,-1.0,-6.123234262925839e-17,-6.123234262925839e-17,1.1474823951721191,-0.5968539118766785,1.9541510343551636,-1.9855846166610718,1.4836500883102417,-0.195143461227417,0.0
396,0.4722222089767456,0.4000000059604645,0.10000000149011612,6.123234262925839e-17,-1.0,-6.123234262925839e-17,-6.123234262925839e-17,1.1474831104278564,-0.8679534196853638,2.056783676147461,-1.9667991399765015,1.4170728921890259,-0.3510611057281494,0.0
397,0.4722222089767456,0.4000000059604645,0.20000000298023224,6.123234262925839e-17,-1.0,-6.123234262925839e-17,-6.123234262925839e-17,1.1474783420562744,-1.1115937232971191,2.0855884552001953,1.214069128036499,-1.3378340005874634,2.586975574493408,0.0
398,0.4722222089767456,0.4000000059604645,0.30000001192092896,6.123234262925839e-17,-1.0,-6.123234262925839e-17,-6.123234262925839e-17,1.1474883556365967,-1.3044233322143555,2.0387094020843506,1.2776116132736206,-1.2609375715255737,2.351196050643921,0.0
399,0.4722222089767456,0.4000000059604645,0.4000000059604645,6.123234262925839e-17,-1.0,-6.123234262925839e-17,-6.123234262925839e-17,1.1474792957305908,-1.4301964044570923,1.9189989566802979,1.362304925918579,-1.1996532678604126,2.098876953125,0.0
400,0.5611110925674438,-0.4000000059604645,0.0,6.123234262925839e-17,-1.0,-6.123234262925839e-17,-6.123234262925839e-17,-0.9785753488540649,-0.5415590405464172,1.8090360164642334,2.141572952270508,1.4032835960388184,0.25406908988952637,0.0
401,0.5611110925674438,-0.4000000059604645,0.10000000149011612,6.123234262925839e-17,-1.0,-6.123234262925839e-17,-6.123234262925839e-17,-0.9785754680633545,-0.7934011816978455,1.9090064764022827,-1.0272446870803833,-1.3228580951690674,-2.7558200359344482,0.0
402,0.5611110925674438,-0.4000000059604645,0.20000000298023224,6.123234262925839e-17,-1.0,-6.123234262925839e-17,-6.123234262925839e-17,-0.9785709381103516,-1.0158611536026,1.9367563724517822,-1.079045057296753,-1.2262414693832397,-2.5789616107940674,0.0
403,0.5611110925674438,-0.4000000059604645,0.30000001192092896,6.123234262925839e-17,-1.0,-6.123234262925839e-17,-6.123234262925839e-17,-0.9785747528076172,-1.1915444135665894,1.8915367126464844,-1.1618236303329468,-1.1296902894973755,-2.363713264465332,0.0
404,0.5611110925674438,-0.4000000059604645,0.4000000059604645,6.123234262925839e-17,-1.0,-6.123234262925839e-17,-6.123234262925839e-17,-0.97857666015625,-1.30696439743042,1.7744426727294922,-1.2764252424240112,-1.0491447448730469,-2.1173791885375977,0.0
